GAME_DATE,SEASON_ID,MATCHUP,TEAM_NAME,target_win,rolling_PTS,rolling_FG_PCT,rolling_AST,rolling_REB,rolling_target_win
2023-01-05,2022-23,HOU vs. UTA,Houston Rockets,0,103.6,0.4250000000000001,22.2,47.6,0.0
2023-01-05,2022-23,DAL vs. BOS,Dallas Mavericks,0,123.2,0.506,24.2,39.2,1.0
2023-01-06,2022-23,TOR vs. NYK,Toronto Raptors,0,109.4,0.43820000000000003,22.6,40.0,0.2
2023-01-06,2022-23,PHX vs. MIA,Phoenix Suns,0,100.4,0.44420000000000004,24.6,40.8,0.2
2023-01-06,2022-23,MIN vs. LAC,Minnesota Timberwolves,1,114.6,0.48100000000000004,21.4,36.8,0.4
2023-01-06,2022-23,OKC vs. WAS,Oklahoma City Thunder,1,120.8,0.46699999999999997,22.0,42.6,0.4
2023-01-06,2022-23,SAS vs. DET,San Antonio Spurs,1,115.6,0.49240000000000006,24.8,43.6,0.2
2023-01-06,2022-23,PHI vs. CHI,Philadelphia 76ers,0,118.2,0.4912000000000001,25.6,41.0,0.6
2023-01-06,2022-23,IND vs. POR,Indiana Pacers,1,128.6,0.5114,27.8,42.4,0.8
2023-01-06,2022-23,MIL vs. CHA,Milwaukee Bucks,0,111.6,0.41340000000000005,23.6,59.0,0.6
2023-01-06,2022-23,LAL vs. ATL,Los Angeles Lakers,1,118.0,0.5090000000000001,27.4,48.0,0.8
2023-01-06,2022-23,DEN vs. CLE,Denver Nuggets,1,121.2,0.5412,30.2,41.4,0.6
2023-01-06,2022-23,NOP vs. BKN,New Orleans Pelicans,0,115.4,0.46640000000000004,21.6,45.0,0.6
2023-01-07,2022-23,SAS vs. BOS,San Antonio Spurs,0,117.0,0.5105999999999999,26.2,44.2,0.4
2023-01-07,2022-23,SAC vs. LAL,Sacramento Kings,0,119.0,0.49820000000000003,27.4,40.2,0.6
2023-01-07,2022-23,GSW vs. ORL,Golden State Warriors,0,120.4,0.45640000000000003,29.4,51.0,0.8
2023-01-07,2022-23,CHI vs. UTA,Chicago Bulls,1,123.0,0.5307999999999999,22.2,42.2,0.6
2023-01-07,2022-23,DAL vs. NOP,Dallas Mavericks,1,117.4,0.47680000000000006,21.0,40.0,0.8
2023-01-08,2022-23,DET vs. PHI,Detroit Pistons,0,114.2,0.4673999999999999,23.4,42.0,0.4
2023-01-08,2022-23,MEM vs. UTA,Memphis Grizzlies,1,121.4,0.49960000000000004,28.0,54.0,1.0
2023-01-08,2022-23,OKC vs. DAL,Oklahoma City Thunder,1,120.2,0.462,23.0,41.8,0.4
2023-01-08,2022-23,PHX vs. CLE,Phoenix Suns,0,94.6,0.4284,23.8,40.2,0.0
2023-01-08,2022-23,MIA vs. BKN,Miami Heat,0,113.6,0.45780000000000004,23.6,40.2,0.6
2023-01-08,2022-23,LAC vs. ATL,LA Clippers,0,109.2,0.45360000000000006,22.8,39.0,0.0
2023-01-08,2022-23,TOR vs. POR,Toronto Raptors,1,108.4,0.4202,22.2,41.4,0.2
2023-01-08,2022-23,IND vs. CHA,Indiana Pacers,1,124.4,0.49959999999999993,26.6,40.8,0.8
2023-01-08,2022-23,HOU vs. MIN,Houston Rockets,0,106.0,0.4276000000000001,21.2,47.6,0.0
2023-01-09,2022-23,WAS vs. NOP,Washington Wizards,0,117.4,0.5158,27.4,49.0,0.6
2023-01-09,2022-23,MEM vs. SAS,Memphis Grizzlies,1,122.2,0.4888,26.2,51.2,1.0
2023-01-09,2022-23,NYK vs. MIL,New York Knicks,0,110.8,0.4492,20.2,45.4,0.8
2023-01-09,2022-23,DEN vs. LAL,Denver Nuggets,1,120.2,0.5322,29.6,44.4,0.8
2023-01-09,2022-23,SAC vs. ORL,Sacramento Kings,1,120.4,0.49720000000000003,26.0,40.2,0.4
2023-01-09,2022-23,BOS vs. CHI,Boston Celtics,1,117.8,0.47640000000000005,28.0,44.6,0.6
2023-01-10,2022-23,TOR vs. CHA,Toronto Raptors,1,110.6,0.42700000000000005,23.2,40.2,0.4
2023-01-10,2022-23,GSW vs. PHX,Golden State Warriors,0,118.6,0.445,28.4,51.0,0.6
2023-01-10,2022-23,UTA vs. CLE,Utah Jazz,1,121.0,0.47300000000000003,28.4,44.0,0.2
2023-01-10,2022-23,LAC vs. DAL,LA Clippers,1,108.8,0.43479999999999996,22.6,42.6,0.0
2023-01-10,2022-23,MIA vs. OKC,Miami Heat,1,110.0,0.4508,23.8,41.2,0.6
2023-01-10,2022-23,PHI vs. DET,Philadelphia 76ers,1,119.8,0.47119999999999995,26.2,43.8,0.8
2023-01-10,2022-23,POR vs. ORL,Portland Trail Blazers,0,111.4,0.4648,23.6,45.2,0.2
2023-01-11,2022-23,DET vs. MIN,Detroit Pistons,1,112.8,0.4574,23.2,38.4,0.2
2023-01-11,2022-23,WAS vs. CHI,Washington Wizards,1,114.4,0.5035999999999999,27.2,47.2,0.4
2023-01-11,2022-23,SAC vs. HOU,Sacramento Kings,1,122.4,0.4932,27.4,42.2,0.4
2023-01-11,2022-23,NYK vs. IND,New York Knicks,1,109.2,0.44079999999999997,19.4,47.4,0.8
2023-01-11,2022-23,DEN vs. PHX,Denver Nuggets,1,119.8,0.5067999999999999,28.6,48.2,0.8
2023-01-11,2022-23,BOS vs. NOP,Boston Celtics,1,116.0,0.46699999999999997,28.6,44.8,0.6
2023-01-11,2022-23,ATL vs. MIL,Atlanta Hawks,0,121.6,0.48980000000000007,23.8,44.0,0.4
2023-01-11,2022-23,MEM vs. SAS,Memphis Grizzlies,1,123.2,0.4856,26.2,50.8,1.0
2023-01-12,2022-23,POR vs. CLE,Portland Trail Blazers,0,110.2,0.469,23.6,44.0,0.2
2023-01-12,2022-23,PHI vs. OKC,Philadelphia 76ers,0,126.2,0.49959999999999993,27.6,43.6,0.8
2023-01-12,2022-23,TOR vs. CHA,Toronto Raptors,1,114.4,0.4272,25.6,43.8,0.4
2023-01-12,2022-23,MIA vs. MIL,Miami Heat,1,107.2,0.42800000000000005,21.0,42.0,0.6
2023-01-12,2022-23,LAL vs. DAL,Los Angeles Lakers,0,121.6,0.5154,25.0,45.6,0.8
2023-01-12,2022-23,BKN vs. BOS,Brooklyn Nets,0,116.8,0.5267999999999999,25.8,40.8,0.8
2023-01-13,2022-23,SAC vs. HOU,Sacramento Kings,1,127.8,0.5078,28.2,41.8,0.6
2023-01-13,2022-23,WAS vs. NYK,Washington Wizards,0,110.6,0.48419999999999996,24.8,47.0,0.4
2023-01-13,2022-23,UTA vs. ORL,Utah Jazz,1,119.6,0.47400000000000003,28.0,45.0,0.4
2023-01-13,2022-23,SAS vs. GSW,San Antonio Spurs,0,118.6,0.4934,27.6,44.6,0.2
2023-01-13,2022-23,IND vs. ATL,Indiana Pacers,0,117.0,0.465,26.2,43.6,0.6
2023-01-13,2022-23,LAC vs. DEN,LA Clippers,0,105.4,0.4178,22.0,44.0,0.2
2023-01-13,2022-23,DET vs. NOP,Detroit Pistons,0,118.6,0.4944,26.0,37.0,0.4
2023-01-13,2022-23,MIN vs. PHX,Minnesota Timberwolves,1,117.4,0.5124,25.4,39.8,0.8
2023-01-13,2022-23,CHI vs. OKC,Chicago Bulls,0,113.8,0.5102,22.2,43.2,0.6
2023-01-14,2022-23,UTA vs. PHI,Utah Jazz,0,119.0,0.4744,26.8,48.0,0.6
2023-01-14,2022-23,MIN vs. CLE,Minnesota Timberwolves,1,116.8,0.5134,24.4,39.0,0.8
2023-01-14,2022-23,CHA vs. BOS,Charlotte Hornets,0,118.0,0.487,28.4,43.6,0.2
2023-01-14,2022-23,TOR vs. ATL,Toronto Raptors,0,116.4,0.44060000000000005,26.4,43.0,0.6
2023-01-14,2022-23,IND vs. MEM,Indiana Pacers,0,114.8,0.4474,26.2,43.8,0.4
2023-01-14,2022-23,MIA vs. MIL,Miami Heat,1,106.8,0.4246,21.0,44.6,0.6
2023-01-14,2022-23,POR vs. DAL,Portland Trail Blazers,1,105.8,0.4574,21.2,42.4,0.0
2023-01-15,2022-23,LAC vs. HOU,LA Clippers,1,106.0,0.42539999999999994,22.2,45.8,0.2
2023-01-15,2022-23,DEN vs. ORL,Denver Nuggets,1,121.2,0.5134000000000001,27.8,48.4,1.0
2023-01-15,2022-23,CHI vs. GSW,Chicago Bulls,1,111.6,0.4934,24.0,42.4,0.4
2023-01-15,2022-23,DET vs. NYK,Detroit Pistons,0,116.2,0.49219999999999997,24.2,37.2,0.2
2023-01-15,2022-23,SAS vs. SAC,San Antonio Spurs,0,118.4,0.48440000000000005,27.8,44.6,0.2
2023-01-15,2022-23,POR vs. DAL,Portland Trail Blazers,1,111.8,0.4808,24.4,44.0,0.2
2023-01-15,2022-23,BKN vs. OKC,Brooklyn Nets,0,111.8,0.4972,25.8,38.6,0.6
2023-01-15,2022-23,LAL vs. PHI,Los Angeles Lakers,0,120.4,0.49720000000000003,24.6,46.2,0.6
2023-01-16,2022-23,NYK vs. TOR,New York Knicks,0,113.4,0.4406,17.6,51.0,0.8
2023-01-16,2022-23,MIN vs. UTA,Minnesota Timberwolves,0,116.2,0.5234,23.8,38.6,0.8
2023-01-16,2022-23,WAS vs. GSW,Washington Wizards,0,108.6,0.45519999999999994,22.6,46.2,0.2
2023-01-16,2022-23,CLE vs. NOP,Cleveland Cavaliers,1,111.0,0.496,25.8,40.0,0.4
2023-01-16,2022-23,MIL vs. IND,Milwaukee Bucks,1,106.2,0.4288,24.6,44.2,0.4
2023-01-16,2022-23,MEM vs. PHX,Memphis Grizzlies,1,126.4,0.507,25.8,48.0,1.0
2023-01-16,2022-23,CHA vs. BOS,Charlotte Hornets,0,117.8,0.49940000000000007,27.6,44.0,0.2
2023-01-16,2022-23,LAL vs. HOU,Los Angeles Lakers,1,120.4,0.5088,26.2,45.4,0.4
2023-01-16,2022-23,ATL vs. MIA,Atlanta Hawks,1,111.6,0.46959999999999996,23.2,42.6,0.6
2023-01-17,2022-23,MIL vs. TOR,Milwaukee Bucks,1,110.8,0.44620000000000004,26.6,43.4,0.6
2023-01-17,2022-23,SAS vs. BKN,San Antonio Spurs,1,118.0,0.47640000000000005,27.8,43.8,0.0
2023-01-17,2022-23,LAC vs. PHI,LA Clippers,0,112.0,0.45519999999999994,21.6,46.4,0.4
2023-01-17,2022-23,DEN vs. POR,Denver Nuggets,1,120.6,0.52,28.6,45.2,1.0
2023-01-18,2022-23,UTA vs. LAC,Utah Jazz,1,117.8,0.47919999999999996,22.0,51.4,0.6
2023-01-18,2022-23,MEM vs. CLE,Memphis Grizzlies,1,129.0,0.5088,26.8,48.4,1.0
2023-01-18,2022-23,LAL vs. SAC,Los Angeles Lakers,0,122.4,0.5067999999999999,24.2,43.0,0.4
2023-01-18,2022-23,DAL vs. ATL,Dallas Mavericks,0,114.2,0.46900000000000003,24.0,37.8,0.2
2023-01-18,2022-23,HOU vs. CHA,Houston Rockets,0,111.4,0.4600000000000001,25.8,42.0,0.0
2023-01-18,2022-23,DEN vs. MIN,Denver Nuggets,1,120.8,0.5138,29.4,43.8,1.0
2023-01-18,2022-23,OKC vs. IND,Oklahoma City Thunder,1,120.0,0.487,25.0,45.4,0.8
2023-01-18,2022-23,NOP vs. MIA,New Orleans Pelicans,0,116.4,0.5035999999999999,25.4,39.4,0.4
2023-01-18,2022-23,NYK vs. WAS,New York Knicks,0,115.2,0.4314,17.2,51.6,0.6
2023-01-19,2022-23,DET vs. CHI,Detroit Pistons,0,115.2,0.4868,24.2,37.4,0.2
2023-01-19,2022-23,PHX vs. BKN,Phoenix Suns,1,108.4,0.44880000000000003,27.4,43.4,0.2
2023-01-19,2022-23,POR vs. PHI,Portland Trail Blazers,0,121.6,0.5034,24.4,40.4,0.4
2023-01-19,2022-23,MIN vs. TOR,Minnesota Timberwolves,1,118.4,0.5096,24.4,36.2,0.4
2023-01-19,2022-23,BOS vs. GSW,Boston Celtics,1,118.6,0.4734,28.2,48.2,1.0
2023-01-20,2022-23,DAL vs. MIA,Dallas Mavericks,1,116.8,0.4888,25.0,36.2,0.2
2023-01-20,2022-23,SAS vs. LAC,San Antonio Spurs,0,116.0,0.4546,27.4,44.4,0.2
2023-01-20,2022-23,LAL vs. MEM,Los Angeles Lakers,1,117.4,0.4814,24.2,42.6,0.2
2023-01-20,2022-23,DEN vs. IND,Denver Nuggets,1,120.8,0.5266,29.0,39.6,1.0
2023-01-20,2022-23,UTA vs. BKN,Utah Jazz,0,119.4,0.48040000000000005,21.4,51.0,0.8
2023-01-20,2022-23,ORL vs. NOP,Orlando Magic,1,111.8,0.48020000000000007,23.2,39.8,0.4
2023-01-20,2022-23,CLE vs. GSW,Cleveland Cavaliers,0,112.4,0.4896,24.2,42.2,0.4
2023-01-20,2022-23,ATL vs. NYK,Atlanta Hawks,1,116.6,0.5115999999999999,25.0,38.8,0.8
2023-01-20,2022-23,SAC vs. OKC,Sacramento Kings,1,131.6,0.5214000000000001,29.6,44.8,1.0
2023-01-21,2022-23,TOR vs. BOS,Toronto Raptors,0,119.6,0.46240000000000003,24.4,41.0,0.4
2023-01-21,2022-23,CLE vs. MIL,Cleveland Cavaliers,1,112.4,0.4962,25.4,41.8,0.4
2023-01-21,2022-23,WAS vs. ORL,Washington Wizards,1,110.8,0.4584,24.8,45.4,0.4
2023-01-21,2022-23,SAC vs. PHI,Sacramento Kings,0,128.0,0.5084,26.8,45.8,1.0
2023-01-21,2022-23,PHX vs. IND,Phoenix Suns,1,112.2,0.4526,29.0,46.0,0.4
2023-01-21,2022-23,MIN vs. HOU,Minnesota Timberwolves,1,120.4,0.513,26.2,36.4,0.6
2023-01-21,2022-23,ATL vs. CHA,Atlanta Hawks,0,123.4,0.534,25.4,38.4,1.0
2023-01-22,2022-23,TOR vs. NYK,Toronto Raptors,1,115.6,0.4658000000000001,23.2,42.8,0.2
2023-01-22,2022-23,MIA vs. NOP,Miami Heat,1,109.2,0.4904,24.2,47.0,0.6
2023-01-22,2022-23,POR vs. LAL,Portland Trail Blazers,0,119.4,0.48199999999999993,23.8,40.6,0.4
2023-01-22,2022-23,PHX vs. MEM,Phoenix Suns,1,109.6,0.445,29.2,45.6,0.4
2023-01-22,2022-23,GSW vs. BKN,Golden State Warriors,0,125.4,0.48439999999999994,29.8,46.0,0.6
2023-01-22,2022-23,DEN vs. OKC,Denver Nuggets,0,122.4,0.5364,30.6,39.6,1.0
2023-01-22,2022-23,DAL vs. LAC,Dallas Mavericks,0,119.6,0.4944,26.2,37.2,0.4
2023-01-23,2022-23,UTA vs. CHA,Utah Jazz,1,117.4,0.477,22.0,49.4,0.6
2023-01-23,2022-23,SAC vs. MEM,Sacramento Kings,1,126.4,0.5222,26.8,42.6,0.8
2023-01-23,2022-23,HOU vs. MIN,Houston Rockets,1,113.4,0.48020000000000007,23.6,44.8,0.0
2023-01-23,2022-23,CHI vs. ATL,Chicago Bulls,1,112.8,0.4828,23.4,41.8,0.4
2023-01-23,2022-23,DET vs. MIL,Detroit Pistons,0,114.6,0.466,24.2,38.6,0.2
2023-01-23,2022-23,POR vs. SAS,Portland Trail Blazers,1,119.2,0.4654,25.2,41.0,0.4
2023-01-23,2022-23,ORL vs. BOS,Orlando Magic,1,114.8,0.4852,23.6,39.4,0.4
2023-01-24,2022-23,PHX vs. CHA,Phoenix Suns,1,112.6,0.44700000000000006,28.6,44.8,0.6
2023-01-24,2022-23,NYK vs. CLE,New York Knicks,1,116.6,0.47479999999999994,21.0,47.2,0.2
2023-01-24,2022-23,MIA vs. BOS,Miami Heat,1,107.6,0.4896,23.2,43.2,0.6
2023-01-24,2022-23,NOP vs. DEN,New Orleans Pelicans,0,104.6,0.4766,27.0,38.8,0.2
2023-01-24,2022-23,IND vs. CHI,Indiana Pacers,1,111.0,0.4222,24.6,44.2,0.0
2023-01-24,2022-23,LAL vs. LAC,Los Angeles Lakers,0,121.2,0.501,24.8,42.2,0.6
2023-01-24,2022-23,DAL vs. WAS,Dallas Mavericks,0,115.4,0.48200000000000004,24.2,34.0,0.2
2023-01-25,2022-23,SAC vs. TOR,Sacramento Kings,0,125.2,0.5242000000000001,27.4,44.0,0.8
2023-01-25,2022-23,POR vs. UTA,Portland Trail Blazers,1,121.4,0.47359999999999997,25.2,38.8,0.4
2023-01-25,2022-23,MIL vs. DEN,Milwaukee Bucks,1,121.8,0.4962,28.8,40.2,0.6
2023-01-25,2022-23,LAL vs. SAS,Los Angeles Lakers,1,121.8,0.479,23.4,41.0,0.6
2023-01-25,2022-23,GSW vs. MEM,Golden State Warriors,1,119.8,0.4666,28.8,43.4,0.4
2023-01-25,2022-23,OKC vs. ATL,Oklahoma City Thunder,0,115.2,0.47859999999999997,25.2,44.8,0.8
2023-01-25,2022-23,PHI vs. BKN,Philadelphia 76ers,1,117.0,0.5044000000000001,25.6,39.4,1.0
2023-01-25,2022-23,ORL vs. IND,Orlando Magic,1,115.6,0.485,24.2,40.4,0.4
2023-01-25,2022-23,HOU vs. WAS,Houston Rockets,0,114.4,0.4856000000000001,23.8,47.4,0.2
2023-01-25,2022-23,NOP vs. MIN,New Orleans Pelicans,0,101.0,0.46840000000000004,24.8,37.8,0.0
2023-01-26,2022-23,CHA vs. CHI,Charlotte Hornets,1,112.2,0.46299999999999997,24.4,38.6,0.4
2023-01-26,2022-23,PHX vs. DAL,Phoenix Suns,0,115.0,0.4516,30.6,47.2,0.8
2023-01-26,2022-23,BKN vs. DET,Brooklyn Nets,0,116.0,0.5342,26.8,39.6,0.4
2023-01-26,2022-23,LAC vs. SAS,LA Clippers,1,117.8,0.5188,23.8,41.6,0.6
2023-01-26,2022-23,HOU vs. CLE,Houston Rockets,0,115.0,0.48180000000000006,25.2,51.0,0.2
2023-01-26,2022-23,BOS vs. NYK,Boston Celtics,0,110.0,0.441,25.0,46.4,0.6
2023-01-27,2022-23,GSW vs. TOR,Golden State Warriors,1,120.6,0.469,28.4,44.2,0.6
2023-01-27,2022-23,MIA vs. ORL,Miami Heat,1,105.0,0.4586,24.0,43.2,0.6
2023-01-27,2022-23,OKC vs. CLE,Oklahoma City Thunder,1,116.8,0.48040000000000005,27.0,43.0,0.6
2023-01-27,2022-23,IND vs. MIL,Indiana Pacers,0,112.0,0.4271999999999999,23.4,42.4,0.2
2023-01-27,2022-23,MIN vs. MEM,Minnesota Timberwolves,1,116.8,0.48440000000000005,23.8,36.0,0.6
2023-01-28,2022-23,DET vs. HOU,Detroit Pistons,0,116.4,0.465,24.2,43.6,0.2
2023-01-28,2022-23,POR vs. TOR,Portland Trail Blazers,0,120.2,0.487,24.8,38.8,0.4
2023-01-28,2022-23,SAS vs. PHX,San Antonio Spurs,0,112.6,0.4608,26.6,43.6,0.2
2023-01-28,2022-23,ORL vs. CHI,Orlando Magic,0,117.0,0.5076,25.8,39.4,0.6
2023-01-28,2022-23,BKN vs. NYK,Brooklyn Nets,1,120.8,0.5416000000000001,27.2,37.8,0.4
2023-01-28,2022-23,MIN vs. SAC,Minnesota Timberwolves,1,115.4,0.483,24.8,37.8,0.8
2023-01-28,2022-23,BOS vs. LAL,Boston Celtics,1,107.4,0.4242,22.6,47.8,0.4
2023-01-28,2022-23,ATL vs. LAC,Atlanta Hawks,0,124.8,0.5452,25.8,40.6,0.6
2023-01-28,2022-23,UTA vs. DAL,Utah Jazz,1,120.4,0.4944,26.4,44.2,0.6
2023-01-28,2022-23,PHI vs. DEN,Philadelphia 76ers,1,120.8,0.5170000000000001,26.2,39.2,1.0
2023-01-28,2022-23,NOP vs. WAS,New Orleans Pelicans,0,100.8,0.454,24.6,40.6,0.0
2023-01-29,2022-23,CHA vs. MIA,Charlotte Hornets,1,110.8,0.46460000000000007,24.0,41.4,0.6
2023-01-29,2022-23,CLE vs. LAC,Cleveland Cavaliers,1,108.8,0.4842000000000001,28.4,38.0,0.4
2023-01-29,2022-23,MEM vs. IND,Memphis Grizzlies,1,110.2,0.43019999999999997,25.6,45.8,0.0
2023-01-29,2022-23,MIL vs. NOP,Milwaukee Bucks,1,126.0,0.5108,26.8,45.4,0.8
2023-01-30,2022-23,DAL vs. DET,Dallas Mavericks,1,107.6,0.45920000000000005,21.2,37.4,0.4
2023-01-30,2022-23,OKC vs. GSW,Oklahoma City Thunder,0,116.8,0.4968,26.6,42.2,0.6
2023-01-30,2022-23,SAS vs. WAS,San Antonio Spurs,0,115.0,0.4726,28.4,43.4,0.0
2023-01-30,2022-23,POR vs. ATL,Portland Trail Blazers,1,118.6,0.5006,24.2,37.2,0.4
2023-01-30,2022-23,PHI vs. ORL,Philadelphia 76ers,0,123.4,0.5192,26.6,39.4,1.0
2023-01-30,2022-23,BKN vs. LAL,Brooklyn Nets,1,122.8,0.5426,28.0,38.0,0.6
2023-01-30,2022-23,PHX vs. TOR,Phoenix Suns,1,115.0,0.4506,29.0,50.4,0.8
2023-01-30,2022-23,MIN vs. SAC,Minnesota Timberwolves,0,113.2,0.4868,23.6,39.2,0.8
2023-01-31,2022-23,NYK vs. LAL,New York Knicks,0,116.0,0.508,23.6,43.6,0.4
2023-01-31,2022-23,MIL vs. CHA,Milwaukee Bucks,1,127.0,0.5142,27.4,48.4,0.8
2023-01-31,2022-23,CHI vs. LAC,Chicago Bulls,0,114.2,0.499,23.2,44.2,0.6
2023-01-31,2022-23,DEN vs. NOP,Denver Nuggets,1,110.0,0.4952,27.2,40.2,0.4
2023-01-31,2022-23,CLE vs. MIA,Cleveland Cavaliers,0,110.4,0.49700000000000005,30.6,38.0,0.6
2023-02-01,2022-23,PHX vs. ATL,Phoenix Suns,0,115.4,0.46580000000000005,29.2,47.8,0.8
2023-02-01,2022-23,MIN vs. GSW,Minnesota Timberwolves,1,112.8,0.48860000000000003,24.8,43.0,0.6
2023-02-01,2022-23,MEM vs. POR,Memphis Grizzlies,0,108.4,0.44239999999999996,26.6,41.4,0.2
2023-02-01,2022-23,SAS vs. SAC,San Antonio Spurs,0,111.0,0.4446,26.8,45.2,0.0
2023-02-01,2022-23,HOU vs. OKC,Houston Rockets,1,107.6,0.48100000000000004,24.2,50.8,0.4
2023-02-01,2022-23,UTA vs. TOR,Utah Jazz,1,116.8,0.4824,26.6,44.0,0.6
2023-02-01,2022-23,PHI vs. ORL,Philadelphia 76ers,1,121.2,0.5066,27.2,41.8,0.8
2023-02-01,2022-23,BOS vs. BKN,Boston Celtics,1,108.2,0.43740000000000007,22.0,44.4,0.4
2023-02-02,2022-23,MIL vs. LAC,Milwaukee Bucks,1,131.4,0.5056,26.2,54.4,1.0
2023-02-02,2022-23,DEN vs. GSW,Denver Nuggets,1,107.6,0.47119999999999995,26.2,41.4,0.4
2023-02-02,2022-23,DAL vs. NOP,Dallas Mavericks,1,106.8,0.4654,20.4,38.0,0.4
2023-02-02,2022-23,NYK vs. MIA,New York Knicks,1,115.8,0.4798,23.6,45.8,0.4
2023-02-02,2022-23,CHI vs. CHA,Chicago Bulls,1,109.6,0.48919999999999997,23.8,44.8,0.4
2023-02-02,2022-23,CLE vs. MEM,Cleveland Cavaliers,1,107.0,0.48179999999999995,30.4,37.6,0.4
2023-02-02,2022-23,IND vs. LAL,Indiana Pacers,0,114.8,0.45760000000000006,22.8,40.2,0.2
2023-02-03,2022-23,IND vs. SAC,Indiana Pacers,1,115.6,0.47940000000000005,24.4,39.8,0.2
2023-02-03,2022-23,WAS vs. POR,Washington Wizards,0,122.6,0.4908,27.8,46.6,1.0
2023-02-03,2022-23,DET vs. CHA,Detroit Pistons,1,117.4,0.46299999999999997,23.8,42.6,0.2
2023-02-03,2022-23,SAS vs. PHI,San Antonio Spurs,0,107.4,0.4492,26.8,45.2,0.0
2023-02-03,2022-23,MIN vs. ORL,Minnesota Timberwolves,0,113.8,0.4852,26.2,45.4,0.8
2023-02-03,2022-23,HOU vs. TOR,Houston Rockets,0,109.2,0.4720000000000001,23.4,52.6,0.6
2023-02-03,2022-23,BOS vs. PHX,Boston Celtics,0,114.8,0.46319999999999995,22.6,47.6,0.4
2023-02-03,2022-23,UTA vs. ATL,Utah Jazz,0,117.8,0.485,27.2,45.0,0.6
2023-02-04,2022-23,NOP vs. LAL,New Orleans Pelicans,1,106.8,0.4588,25.2,41.6,0.0
2023-02-04,2022-23,CHI vs. POR,Chicago Bulls,1,110.2,0.5004,23.0,43.4,0.4
2023-02-04,2022-23,OKC vs. HOU,Oklahoma City Thunder,1,114.2,0.4718,23.2,45.6,0.4
2023-02-04,2022-23,DET vs. PHX,Detroit Pistons,0,119.4,0.48500000000000004,24.2,43.0,0.4
2023-02-04,2022-23,GSW vs. DAL,Golden State Warriors,1,122.0,0.49939999999999996,31.2,46.2,0.6
2023-02-04,2022-23,BKN vs. WAS,Brooklyn Nets,1,118.8,0.5027999999999999,25.4,37.6,0.4
2023-02-04,2022-23,MIL vs. MIA,Milwaukee Bucks,1,122.6,0.48,21.8,55.0,1.0
2023-02-04,2022-23,DEN vs. ATL,Denver Nuggets,1,114.6,0.4968,28.8,40.6,0.6
2023-02-04,2022-23,NYK vs. LAC,New York Knicks,0,113.8,0.47859999999999997,22.6,45.2,0.6
2023-02-05,2022-23,CHA vs. ORL,Charlotte Hornets,0,111.6,0.44939999999999997,23.4,48.6,0.4
2023-02-05,2022-23,NOP vs. SAC,New Orleans Pelicans,1,112.6,0.4758,25.8,42.8,0.2
2023-02-05,2022-23,IND vs. CLE,Indiana Pacers,0,113.8,0.48439999999999994,25.2,40.2,0.2
2023-02-05,2022-23,NYK vs. PHI,New York Knicks,1,118.4,0.4758,23.6,46.0,0.4
2023-02-05,2022-23,MIN vs. DEN,Minnesota Timberwolves,1,115.6,0.4796,25.8,46.4,0.6
2023-02-05,2022-23,MEM vs. TOR,Memphis Grizzlies,0,111.4,0.4622,25.4,42.4,0.2
2023-02-06,2022-23,DET vs. BOS,Detroit Pistons,0,113.4,0.4726,23.6,40.8,0.4
2023-02-06,2022-23,WAS vs. CLE,Washington Wizards,0,117.4,0.4784,25.2,45.2,0.6
2023-02-06,2022-23,UTA vs. DAL,Utah Jazz,0,118.2,0.49119999999999997,26.4,45.8,0.6
2023-02-06,2022-23,BKN vs. LAC,Brooklyn Nets,0,117.2,0.47379999999999994,23.8,39.2,0.6
2023-02-06,2022-23,POR vs. MIL,Portland Trail Blazers,0,120.2,0.5072,22.6,34.2,0.6
2023-02-06,2022-23,HOU vs. SAC,Houston Rockets,0,111.2,0.48660000000000003,23.0,46.6,0.4
2023-02-06,2022-23,GSW vs. OKC,Golden State Warriors,1,121.4,0.508,31.2,45.0,0.6
2023-02-06,2022-23,CHI vs. SAS,Chicago Bulls,1,114.0,0.5226,25.6,42.6,0.6
2023-02-07,2022-23,BKN vs. PHX,Brooklyn Nets,0,116.0,0.48,23.2,39.6,0.6
2023-02-07,2022-23,LAL vs. OKC,Los Angeles Lakers,0,118.4,0.4586,28.4,47.8,0.4
2023-02-07,2022-23,NOP vs. ATL,New Orleans Pelicans,1,119.2,0.504,26.8,44.0,0.4
2023-02-07,2022-23,ORL vs. NYK,Orlando Magic,0,113.6,0.45759999999999995,22.4,45.2,0.6
2023-02-07,2022-23,MEM vs. CHI,Memphis Grizzlies,1,108.0,0.46420000000000006,25.2,44.0,0.2
2023-02-07,2022-23,DEN vs. MIN,Denver Nuggets,1,120.2,0.5176000000000001,29.4,40.6,0.6
2023-02-08,2022-23,HOU vs. SAC,Houston Rockets,0,116.2,0.484,23.6,45.2,0.4
2023-02-08,2022-23,WAS vs. CHA,Washington Wizards,1,114.0,0.4842000000000001,23.8,43.0,0.4
2023-02-08,2022-23,POR vs. GSW,Portland Trail Blazers,1,120.8,0.48339999999999994,23.6,34.4,0.6
2023-02-08,2022-23,MIA vs. IND,Miami Heat,1,109.2,0.4546,24.4,39.0,0.4
2023-02-08,2022-23,UTA vs. MIN,Utah Jazz,0,116.4,0.49000000000000005,25.6,44.0,0.4
